"import_id","id","empid","age","agegroup","attrition","businesstravel","dailyrate","department","distancefromhome","education","educationfield","employeecount","employeenumber","environmentsatisfaction","gender","hourlyrate","jobinvolvement","joblevel","jobrole","jobsatisfaction","maritalstatus","monthlyincome","salaryslab","monthlyrate","numcompaniesworked","over18","overtime","percentsalaryhike","performancerating","relationshipsatisfaction","standardhours","stockoptionlevel","totalworkingyears","trainingtimeslastyear","worklifebalance","yearsatcompany","yearsincurrentrole","yearssincelastpromotion","yearswithcurrmanager","managertenuremissing","attritionflag","tenuregroup","ishighearner","longcommute","salarymin","salarymax"
"1421","1421","1501","55","NULL","0","Travel_Rarely","1229","Research & Development","4","4","Life Sciences","1","1501","4","Male","30","3","2","Healthcare Representative","3","NULL","4035","5000.0000","16143","0","1","1","0.1600","3","2","80","0","4.0000","2","0.0300","3","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"1422","1422","1578","55","NULL","0","Travel_Rarely","685","Sales","26","5","Marketing","1","1578","3","Male","60","2","5","Manager","4","NULL","19586","15000.0000","23037","1","1","0","0.2100","4","3","80","1","36.0000","3","0.0300","36","6","2","13","0","0","10.0","1","0","15000.0000","NULL"
"1423","1423","1694","55","NULL","0","Travel_Rarely","1441","Research & Development","22","3","Technical Degree","1","1694","1","Male","94","2","1","Research Scientist","2","NULL","3537","5000.0000","23737","5","1","0","0.1200","3","4","80","1","8.0000","1","0.0300","4","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"1424","1424","1770","55","NULL","0","Travel_Rarely","478","Research & Development","2","3","Medical","1","1770","3","Male","60","2","5","Research Director","1","NULL","19038","15000.0000","19805","8","1","0","0.1200","3","2","80","3","34.0000","2","0.0300","1","0","0","0","0","0","NULL","1","0","15000.0000","NULL"
"1425","1425","1873","55","NULL","0","Travel_Rarely","836","Research & Development","2","4","Technical Degree","1","1873","2","Male","98","2","1","Research Scientist","4","NULL","2662","5000.0000","7975","8","1","0","0.2000","4","2","80","1","19.0000","2","0.0400","5","2","0","4","0","0","NULL","0","0","5000.0000","5000.0000"
"1426","1426","1973","55","NULL","0","Travel_Rarely","189","Human Resources","26","4","Human Resources","1","1973","3","Male","71","4","5","Manager","2","NULL","19636","15000.0000","25811","4","1","1","0.1800","3","1","80","1","35.0000","0","0.0300","10","9","1","4","0","0","NULL","1","0","15000.0000","NULL"
"1427","1427","112","56","55","0","Travel_Rarely","1400","Research & Development","7","3","Life Sciences","1","112","4","Male","49","1","3","Manufacturing Director","4","NULL","7260","NULL","21698","4","1","0","0.1100","3","1","80","0","37.0000","3","0.0200","6","4","0","2","0","0","NULL","1","0","5000.0000","10000.0000"
"1428","1428","161","56","55","1","Travel_Rarely","441","Research & Development","14","4","Life Sciences","1","161","2","Female","72","3","1","Research Scientist","2","NULL","4963","5000.0000","4510","9","1","1","0.1800","3","1","80","3","7.0000","2","0.0300","5","4","4","3","0","1","NULL","1","0","5000.0000","5000.0000"
"1429","1429","241","56","55","0","Travel_Rarely","713","Research & Development","8","3","Life Sciences","1","241","3","Female","67","3","1","Research Scientist","1","NULL","4257","5000.0000","13939","4","1","1","0.1800","3","3","80","1","19.0000","3","0.0300","2","2","2","2","0","0","NULL","0","0","5000.0000","5000.0000"
"1430","1430","532","56","55","0","Travel_Frequently","906","Sales","6","3","Life Sciences","1","532","3","Female","86","4","4","Sales Executive","1","NULL","13212","NULL","18256","9","1","0","0.1100","3","4","80","3","36.0000","0","0.0200","7","7","7","7","0","0","NULL","1","0","10000.0000","15000.0000"
"1431","1431","762","56","55","0","Travel_Rarely","832","Research & Development","9","3","Medical","1","762","3","Male","81","3","4","Healthcare Representative","4","NULL","11103","NULL","20420","7","1","0","0.1100","3","3","80","0","30.0000","1","0.0200","10","7","1","1","0","0","NULL","1","0","10000.0000","15000.0000"
"1432","1432","1071","56","55","0","Travel_Frequently","1240","Research & Development","9","3","Medical","1","1071","1","Female","63","3","1","Research Scientist","3","NULL","2942","5000.0000","12154","2","1","0","0.1900","3","2","80","1","18.0000","4","0.0300","5","4","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"1433","1433","1191","56","55","0","Travel_Rarely","718","Research & Development","4","4","Technical Degree","1","1191","4","Female","92","3","5","Manager","1","NULL","19943","15000.0000","18575","4","1","0","0.1300","3","4","80","1","28.0000","2","0.0300","5","2","4","2","0","0","NULL","1","0","15000.0000","NULL"
"1434","1434","1338","56","55","0","Travel_Rarely","206","Human Resources","8","4","Life Sciences","1","1338","4","Male","99","3","5","Manager","2","NULL","19717","15000.0000","4022","6","1","0","0.1400","3","1","80","0","36.0000","4","0.0300","7","3","7","7","0","0","NULL","1","0","15000.0000","NULL"
"1435","1435","1373","56","55","0","Travel_Rarely","1369","Research & Development","23","3","Life Sciences","1","1373","4","Male","68","3","4","Manufacturing Director","2","NULL","13402","NULL","18235","4","1","1","0.1200","3","1","80","1","33.0000","0","0.0300","19","16","15","9","0","0","10.0","1","0","10000.0000","15000.0000"
"1436","1436","1441","56","55","0","Travel_Rarely","1255","Research & Development","1","2","Life Sciences","1","1441","1","Female","90","3","1","Research Scientist","1","NULL","2066","5000.0000","10494","2","1","0","0.2200","4","4","80","1","5.0000","3","0.0400","3","2","1","0","0","0","NULL","0","0","5000.0000","5000.0000"
"1437","1437","1907","56","55","1","Travel_Rarely","1162","Research & Development","24","2","Life Sciences","1","1907","1","Male","97","3","1","Laboratory Technician","4","NULL","2587","5000.0000","10261","1","1","0","0.1600","3","4","80","0","5.0000","3","0.0300","4","2","1","0","0","1","NULL","0","0","5000.0000","5000.0000"
"1438","1438","1935","56","55","0","Travel_Rarely","1443","Sales","11","5","Marketing","1","1935","4","Female","89","2","2","Sales Executive","1","NULL","5380","NULL","20328","4","1","0","0.1600","3","3","80","1","6.0000","3","0.0300","0","0","0","0","0","0","NULL","1","0","5000.0000","10000.0000"
"1439","1439","2026","56","55","0","Non-Travel","667","Research & Development","1","4","Life Sciences","1","2026","3","Male","57","3","2","Healthcare Representative","3","NULL","6306","NULL","26236","1","1","0","0.2100","4","1","80","1","13.0000","2","0.0200","13","12","1","9","0","0","10.0","1","0","5000.0000","10000.0000"
"1440","1440","2032","56","55","1","Travel_Rarely","310","Research & Development","7","2","Technical Degree","1","2032","4","Male","72","3","1","Laboratory Technician","3","NULL","2339","5000.0000","3666","8","1","0","0.1100","3","4","80","1","14.0000","4","0.0100","10","9","9","8","0","1","NULL","0","0","5000.0000","5000.0000"
"1441","1441","223","57","55","0","Travel_Rarely","334","Research & Development","24","2","Life Sciences","1","223","3","Male","83","4","3","Healthcare Representative","4","NULL","9439","NULL","23402","3","1","1","0.1600","3","2","80","1","12.0000","2","0.0100","5","3","1","4","0","0","NULL","1","0","5000.0000","10000.0000"
"1442","1442","482","57","55","0","Travel_Rarely","593","Research & Development","1","4","Medical","1","482","4","Male","88","3","2","Healthcare Representative","3","NULL","6755","NULL","2967","2","1","0","0.1100","3","3","80","0","15.0000","2","0.0300","3","2","1","3","1","0","NULL","1","0","5000.0000","10000.0000"
"1443","1443","568","57","55","0","Travel_Rarely","210","Sales","29","3","Marketing","1","568","1","Male","56","2","4","Manager","4","NULL","14118","NULL","22102","3","1","0","0.1200","3","3","80","1","32.0000","3","0.0200","1","0","0","0","0","0","NULL","1","0","10000.0000","15000.0000"
"1444","1444","1483","57","55","0","Travel_Rarely","405","Research & Development","1","2","Life Sciences","1","1483","2","Male","93","4","2","Research Scientist","3","NULL","4900","5000.0000","2721","0","1","0","0.2400","4","1","80","1","13.0000","2","0.0200","12","9","2","8","0","0","10.0","0","0","5000.0000","5000.0000"
"1445","1445","131","58","55","0","Travel_Rarely","682","Sales","10","4","Medical","1","131","4","Male","37","3","4","Sales Executive","3","NULL","13872","NULL","24409","0","1","0","0.1300","3","3","80","0","38.0000","1","0.0200","37","10","1","8","0","0","10.0","1","0","10000.0000","15000.0000"
"1446","1446","165","58","55","1","Travel_Rarely","147","Research & Development","23","4","Medical","1","165","4","Female","94","3","3","Healthcare Representative","4","NULL","10312","NULL","3465","1","1","0","0.1200","3","4","80","1","40.0000","3","0.0200","40","10","15","6","0","1","10.0","1","0","10000.0000","15000.0000"
"1447","1447","214","58","55","0","Travel_Rarely","1145","Research & Development","9","3","Medical","1","214","2","Female","75","2","1","Research Scientist","2","NULL","3346","5000.0000","11873","4","1","1","0.2000","4","2","80","1","9.0000","3","0.0200","1","0","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"1448","1448","422","58","55","0","Non-Travel","390","Research & Development","1","4","Life Sciences","1","422","4","Male","32","1","2","Healthcare Representative","3","NULL","5660","NULL","17056","2","1","1","0.1300","3","4","80","1","12.0000","2","0.0300","5","3","1","2","0","0","NULL","1","0","5000.0000","10000.0000"
"1449","1449","825","58","55","1","Travel_Rarely","286","Research & Development","2","4","Life Sciences","1","825","4","Male","31","3","5","Research Director","2","NULL","19246","15000.0000","25761","7","1","1","0.1200","3","4","80","0","40.0000","2","0.0300","31","15","13","8","0","1","10.0","1","0","15000.0000","NULL"
"1450","1450","918","58","55","1","Travel_Frequently","781","Research & Development","2","1","Life Sciences","1","918","4","Male","57","2","1","Laboratory Technician","4","NULL","2380","5000.0000","13384","9","1","1","0.1400","3","4","80","1","3.0000","3","0.0200","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"1451","1451","940","58","55","0","Travel_Rarely","1272","Research & Development","5","3","Technical Degree","1","940","3","Female","37","2","3","Healthcare Representative","2","NULL","10552","NULL","9255","2","1","1","0.1300","3","4","80","1","24.0000","3","0.0300","6","0","0","4","0","0","NULL","1","0","10000.0000","15000.0000"
"1452","1452","977","58","55","1","Travel_Rarely","289","Research & Development","2","3","Technical Degree","1","977","4","Male","51","3","1","Research Scientist","3","NULL","2479","5000.0000","26227","4","1","0","0.2400","4","1","80","0","7.0000","4","0.0300","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"1453","1453","1308","58","55","0","Travel_Rarely","848","Research & Development","23","4","Life Sciences","1","1308","1","Male","88","3","1","Research Scientist","3","NULL","2372","5000.0000","26076","1","1","0","0.1200","3","4","80","2","2.0000","3","0.0300","2","2","2","2","0","0","NULL","0","0","5000.0000","5000.0000"
"1454","1454","1360","58","55","1","Travel_Rarely","601","Research & Development","7","4","Medical","1","1360","3","Female","53","2","3","Manufacturing Director","1","NULL","10008","NULL","12023","7","1","1","0.1400","3","4","80","0","31.0000","0","0.0200","10","9","5","9","0","1","NULL","1","0","10000.0000","15000.0000"
"1455","1455","1423","58","55","0","Travel_Rarely","1055","Research & Development","1","3","Medical","1","1423","4","Female","76","3","5","Research Director","1","NULL","19701","15000.0000","22456","3","1","1","0.2100","4","3","80","1","32.0000","3","0.0300","9","8","1","5","0","0","NULL","1","0","15000.0000","NULL"
"1456","1456","1824","58","55","0","Non-Travel","350","Sales","2","3","Medical","1","1824","2","Male","52","3","4","Manager","2","NULL","16291","15000.0000","22577","4","1","0","0.2200","4","4","80","1","37.0000","0","0.0200","16","9","14","14","0","0","10.0","1","0","15000.0000","NULL"
"1457","1457","1837","58","55","0","Travel_Frequently","1216","Research & Development","15","4","Life Sciences","1","1837","1","Male","87","3","4","Research Director","3","NULL","15787","15000.0000","21624","2","1","1","0.1400","3","2","80","0","23.0000","3","0.0300","2","2","2","2","0","0","NULL","1","0","15000.0000","NULL"
"1458","1458","1938","58","55","0","Travel_Rarely","605","Sales","21","3","Life Sciences","1","1938","4","Female","72","3","4","Manager","4","NULL","17875","15000.0000","11761","4","1","1","0.1300","3","3","80","1","29.0000","2","0.0200","1","0","0","0","0","0","NULL","1","0","15000.0000","NULL"
"1459","1459","10","59","55","0","Travel_Rarely","1324","Research & Development","3","3","Medical","1","10","3","Female","81","4","1","Laboratory Technician","1","NULL","2670","5000.0000","9964","4","1","1","0.2000","4","1","80","3","12.0000","3","0.0200","1","0","0","3","1","0","NULL","0","0","5000.0000","5000.0000"
"1460","1460","81","59","55","0","Travel_Rarely","1435","Sales","25","3","Life Sciences","1","81","1","Female","99","3","3","Sales Executive","1","NULL","7637","NULL","2354","7","1","0","0.1100","3","4","80","0","28.0000","3","0.0200","21","16","7","9","0","0","10.0","1","0","5000.0000","10000.0000"
"1461","1461","91","59","55","0","Travel_Frequently","1225","Sales","1","1","Life Sciences","1","91","1","Female","57","2","2","Sales Executive","3","NULL","5473","NULL","24668","7","1","0","0.1100","3","4","80","0","20.0000","2","0.0200","4","3","1","3","1","0","NULL","1","0","5000.0000","10000.0000"
"1462","1462","140","59","55","0","Non-Travel","1420","Human Resources","2","4","Human Resources","1","140","3","Female","32","2","5","Manager","4","NULL","18844","15000.0000","21922","9","1","0","0.2100","4","4","80","1","30.0000","3","0.0300","3","2","2","2","0","0","NULL","1","0","15000.0000","NULL"
"1463","1463","309","59","55","0","Travel_Rarely","142","Research & Development","3","3","Life Sciences","1","309","3","Male","70","2","1","Research Scientist","4","NULL","2177","5000.0000","8456","3","1","0","0.1700","3","1","80","1","7.0000","6","0.0300","1","0","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"1464","1464","321","59","55","0","Travel_Rarely","818","Human Resources","6","2","Medical","1","321","2","Male","52","3","1","Human Resources","3","NULL","2267","5000.0000","25657","8","1","0","0.1700","3","4","80","0","7.0000","2","0.0200","2","2","2","2","0","0","NULL","0","0","5000.0000","5000.0000"
"1465","1465","1032","59","55","0","Travel_Rarely","715","Research & Development","2","3","Life Sciences","1","1032","3","Female","69","2","4","Manufacturing Director","4","NULL","13726","NULL","21829","3","1","1","0.1300","3","1","80","0","30.0000","4","0.0300","5","3","4","3","0","0","NULL","1","0","10000.0000","15000.0000"
"1466","1466","1048","59","55","0","Travel_Rarely","1089","Sales","1","2","Technical Degree","1","1048","2","Male","66","3","3","Manager","4","NULL","11904","NULL","11038","3","1","1","0.1400","3","3","80","1","14.0000","1","0.0100","6","4","0","4","0","0","NULL","1","0","10000.0000","15000.0000"
"1467","1467","1254","59","55","0","Travel_Rarely","326","Sales","3","3","Life Sciences","1","1254","3","Female","48","2","2","Sales Executive","4","NULL","5171","NULL","16490","5","1","0","0.1700","3","4","80","0","13.0000","2","0.0300","6","1","0","5","0","0","NULL","1","0","5000.0000","10000.0000"
"1468","1468","1283","59","55","0","Travel_Rarely","1429","Research & Development","18","4","Medical","1","1283","4","Male","67","3","3","Manufacturing Director","4","NULL","10512","NULL","20002","6","1","0","0.1200","3","4","80","0","25.0000","6","0.0200","9","7","5","4","0","0","NULL","1","0","10000.0000","15000.0000"
"1469","1469","549","60","55","0","Travel_Rarely","422","Research & Development","7","3","Life Sciences","1","549","1","Female","41","3","5","Manager","1","NULL","19566","15000.0000","3854","5","1","0","0.1100","3","4","80","0","33.0000","5","0.0100","29","8","11","10","0","0","10.0","1","0","15000.0000","NULL"
"1470","1470","573","60","55","0","Travel_Frequently","1499","Sales","28","3","Marketing","1","573","3","Female","80","2","3","Sales Executive","1","NULL","10266","NULL","2845","4","1","0","0.1900","3","4","80","0","22.0000","5","0.0400","18","13","13","11","0","0","10.0","1","0","10000.0000","15000.0000"
